0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
United States,2014-04-30,Semiconductors,"ATMI, Inc.",850.0,Add-on Acquisition,"Entegris, Inc., 129 Concord Road, Billerica, Massachusetts, 01821, United States, (978) 436-6500, www.entegris.com",ENTG,55.3,65.0,2.9169523809523814,4.037522073483338,3.0589438431630422,3.634753978918861,1.3544895777659005,1.0509800307143131,0.8900110985322802,0.9900666453176076,,,,-3.50501188755212,-0.01392786612618231,0.08526797647996848,0.1021033464650676,0.13759895481076054,1.6098507462686569,0.110668763898682,0.1904349202910024,0.539514212557719,18.84014422100345,8.067162897746721,10.438108734658066,14.378709165754373,211.47476329113925,19.998947306154726,26.77898538871504,54.57199974338985,2.23229640566542,2.000086529288825,2.8930671912233734,4.6748616139598695,24.31805866084425,32.81166042571668,18.282428009118377,23.23713424120615,1.7364625610643385,1.4853429661388504,2.2135322892250286,3.4578108605017985,2014,4,12.7094,131450000.0,1670650630.0,389700000.0,666800000.0,1947750630.0,11.3994,140870175.0,1605835472.895,349825000.0,606044000.0,1862054472.895,18.4775,140792753.0,2601498093.5575,406389000.0,484677000.0,2679786093.5575,32.7432,141776666.0,4642221730.1712,625408000.0,574380000.0,4591193730.1712
Australia,2014-04-06,Insurance,Wesfarmers Insurance Brokerage Operations,718.76,Divestiture,"Arthur J. Gallagher & Co., 2850 Golf Road, Rolling Meadows, Illinois, 60008, United States, (630) 773-3800, www.ajg.com",AJG,55.3,65.0,1.046115838594565,1.006352845644957,0.9575861396014484,1.0801164898517133,2.100030969340353,1.9987906439820795,2.194572651949063,2.520091604495231,2.8411016949152543,4.328706624605679,11.941176470588234,5.564820846905538,0.05779747109045715,0.05442845486239893,0.05872722471613415,0.057577212353976635,-0.13462976813762156,-0.3257240204429301,-0.2640887290167866,-0.3365758754863813,12.491949504306842,10.741534020618555,13.670221968022876,16.206271968739227,19.364853427818066,16.181578923766818,22.156758467741934,24.806310492416372,1.8195405791266648,1.5868915042739742,2.444475827170105,2.818792435546322,18.314515367830428,9.834078283086356,20.360819268179714,16.467968606896555,1.269922518102237,1.070689741117128,1.5477161799137398,1.9105900528084492,2014,4,38.0771,154300000.0,5875296530.0,314000000.0,2125000000.0,7686296530.0,33.3348,173200000.0,5773587360.0,480400000.0,2208700000.0,7501887360.0,49.2814,178400000.0,8791801760.0,545500000.0,2270200000.0,10516501760.0,65.5644,182100000.0,11939277240.000002,681200000.0,2843000000.0,14101077240.000002
China,2014-04-25,Beverages,Siping Ginsber Draft Beer Co.,622.0,Add-on Acquisition,"Anheuser-Busch InBev SA/NV, Brouwerijplein, 1, Leuven, 1000, Belgium, +32 1 627 61 11, www.ab-inbev.com",ABI.BR,55.3,65.0,0.681453984122317,0.6428872645487771,1.073412104895802,0.6616773908480849,1.7668494356839832,2.11016446353561,2.4804945401533525,2.285678859268444,4.706821963394343,4.3894933167547405,2.9127052722558338,3.403176003528893,0.29324522448632684,0.2857765342629117,0.09521717160621307,0.1962298915739494,0.1810738352293312,0.20816948880507186,0.3721735117674204,0.1733477789815818,11.040626789525746,13.367590076786769,20.17120850509872,12.803170977340352,19.16616753472222,22.937543817236797,135.45068493150686,22.522545022511252,3.5346874249579763,4.503460141918029,2.3562749688108893,2.4810948543087408,18.11830957021233,20.247791293213826,32.760534008965124,16.848186921133877,3.753169156237384,4.351947069076232,3.693000417426456,3.190600772447028,2014,4,108.1,1634000000.0,176635400000.0,8357000000.0,43801000000.0,212079400000.0,115.85,1638000000.0,189762300000.0,6923000000.0,43474000000.0,226313300000.0,97.9,1717000000.0,168094300000.0,8579000000.0,119392000000.0,278907300000.0,91.37,1971000000.0,180090270000.0,10472000000.0,110067000000.0,279685270000.0
United Kingdom,2014-04-02,Machinery,Seacon Group Ltd.,490.0,Add-on Acquisition,"TE Connectivity Ltd., Rheinstrasse 20, Schaffhausen, 8200, Switzerland, +41 52 633 66 77, www.te.com",TEL,55.3,65.0,1.907941325240263,2.2055944055944057,1.557403783431181,1.5404211073563816,1.2373709337182193,1.1480438184663535,1.075191514437242,0.9898471951594708,-9.056521739130435,-19.693877551020407,-20.71276595744681,-17.451127819548873,0.1434732604945371,0.12875010218262078,0.0899400986610289,0.14115716044316784,0.10370741482965933,0.213968253968254,-0.7629774730656219,0.1482558139534884,7.8528475511695905,6.7311921630094025,12.637971622326553,12.108070921985815,11.6010055586749,9.736674917355373,10.520155102040816,17.83809982174688,2.2939259353835904,2.4582945539906103,2.4908652445492048,3.0788146856732643,14.653468723404256,17.716355864661654,15.725440178571427,18.283509135200973,1.4851488571017826,1.9261631079865935,1.861785729386892,2.4638097661058684,2014,4,49.5477,417000000.0,20661390900.0,2457000000.0,3281000000.0,21485390900.0,57.3303,411000000.0,23562753300.0,3329000000.0,3386000000.0,23619753300.0,57.2764,369000000.0,21134991600.0,647000000.0,3739000000.0,24226991600.0,83.859,358000000.0,30021521999.999996,1218000000.0,3634000000.0,32437521999.999996
United States,2014-04-07,Internet Software and Services,"Vocus, Inc.",446.5,Add-on Acquisition,"Cision Ltd., 130 East Randolph Street 7th Floor, Chicago, Illinois, 60601, United States, (866) 639-5087, www.cision.com",CISN,55.3,65.0,,,0.21036609716878624,1.056966848485076,,,-5.965523663392208,5.117407204877847,,,,6.41188680069405,,,-0.07718717665871408,-0.21156613687925185,,,0.3613881624627684,0.07925437579041106,,,18.02310815717949,12.071071777029244,,,-2.830955574523432,-14.430029896620667,,,-0.7744180745731805,5.612116669269113,,,-159.47338294218662,30.552013947413712,,,0.5955893041909306,2.8109495462425413,2014,4,,,,,,,,,,,,,9.95,28000000.0,278600000.0,35762000.0,1395048000.0,1637886000.0,12.21,145413574.0,1775499738.5400002,148654000.0,1279470000.0,2906315738.54
United Kingdom,2014-04-01,Insurance,Oval Ltd.,306.34,Add-on Acquisition,"Arthur J. Gallagher & Co., 2850 Golf Road, Rolling Meadows, Illinois, 60008, United States, (630) 773-3800, www.ajg.com",AJG,55.3,65.0,1.046115838594565,1.006352845644957,0.9575861396014484,1.0801164898517133,2.100030969340353,1.9987906439820795,2.194572651949063,2.520091604495231,2.8411016949152543,4.328706624605679,11.941176470588234,5.564820846905538,0.05779747109045715,0.05442845486239893,0.05872722471613415,0.057577212353976635,-0.13462976813762156,-0.3257240204429301,-0.2640887290167866,-0.3365758754863813,12.491949504306842,10.741534020618555,13.670221968022876,16.206271968739227,19.364853427818066,16.181578923766818,22.156758467741934,24.806310492416372,1.8195405791266648,1.5868915042739742,2.444475827170105,2.818792435546322,18.314515367830428,9.834078283086356,20.360819268179714,16.467968606896555,1.269922518102237,1.070689741117128,1.5477161799137398,1.9105900528084492,2014,4,38.0771,154300000.0,5875296530.0,314000000.0,2125000000.0,7686296530.0,33.3348,173200000.0,5773587360.0,480400000.0,2208700000.0,7501887360.0,49.2814,178400000.0,8791801760.0,545500000.0,2270200000.0,10516501760.0,65.5644,182100000.0,11939277240.000002,681200000.0,2843000000.0,14101077240.000002
United States,2014-04-02,Machinery,"Solid Concepts, Inc.",295.0,Add-on Acquisition,"Stratasys Ltd., 7665 Commerce Way, Eden Prairie, Minnesota, 55344, United States, (952) 937-3000, www.stratasys.com",SSYS,55.3,65.0,3.1793140330292218,3.167269737794322,3.359672196876272,3.765598878117786,0.14535813210999024,0.1897623963291823,0.20253339519503605,0.218318042543422,,,,,-0.2062551907738536,-1.9882772146351624,-0.12842289035151638,-0.044101848997998086,0.2278209387401595,0.0074575580399629735,0.10938060885373846,-0.3145949246844891,31.108485335440808,1.0407244135762024,174.90122171945703,21.556381084696927,-33.29434190252889,-0.6117621041221852,-13.201263937631929,-28.320037517820964,1.5710674261193232,0.7075019897056919,0.8974540153028481,0.9997999275931796,-79.89089997588813,-7.718249568633209,68.66417890340833,29.750214666701698,5.300435405110321,1.2082695996379285,1.5159138563300607,1.6940870665896626,2014,4,79.49,50019000.0,3976010309.9999995,442141000.0,8765000.0,3542634309.9999995,16.3,51592000.0,840949600.0,257592000.0,12275000.0,595632600.0,19.48,52330000.0,1019388400.0,280328000.0,34003000.0,773063400.0,21.38,52959000.0,1132263420.0,328761000.0,34351000.0,837853420.0
United States,2014-04-01,Healthcare Services,CDMI LLC,205.0,Add-on Acquisition,"Magellan Health, Inc., 4801 East Washington Street, Phoenix, Arizona, 85034, United States, (800) 642-1716, www.magellanhealth.com",MGLN,55.3,65.0,1.9929485866448176,1.5156434030390689,1.2071803083680286,1.6623871039321845,0.847419364514211,0.9406237015596759,1.2221012822366442,1.3166846064297992,,,,,0.03136071793491587,0.015468743202679776,0.03008486455329505,0.023160414093625115,0.3704969470827679,0.5963355644299454,0.4791742545544507,0.18549222031592025,7.272495135804638,8.9963609374048,6.508896835220589,8.10794237776582,20.207328094302554,45.11842230923503,21.966869117477106,21.171976371736818,1.4154923523983771,1.3293262038505589,1.5556317568397016,1.8278973500854685,10.78996066089693,8.456423291030482,294.04568580268136,22.213231024076318,0.426726682513687,0.3082840301039718,0.3536900616181823,0.3996346373769115,2014,4,60.12,26689000.0,1604542680.0,255303000.0,224361000.0,1573600680.0,57.0,24865000.0,1417305000.0,115432000.0,322339000.0,1624212000.0,73.8,23181000.0,1710757800.0,304508000.0,297493000.0,1703742800.0,100.0,23333000.0,2333300000.0,398732000.0,310578000.0,2245146000.0
China,2014-04-28,Internet Software and Services,"Tongcheng Network Technology Share Co., Ltd.",200.0,Add-on Acquisition,"Trip.com Group Limited, No. 99 Fu Quan Road, Shanghai, 200335, China, 86 21 3406 4880, www.trip.com",TCOM,55.3,65.0,1.3430658361012824,1.2059869002201715,1.515477872574171,1.4092784972249894,2.2751535140072345,1.6675790201472869,1.0187348553431683,0.9123956810787872,,,,,0.018434689645258708,0.27578299703686365,-0.09153654781105196,0.12423637163753147,-0.1556799058699557,-0.02415181671272975,0.039115848202237936,-0.059615082056905924,8.355258717915905,0.4149109803958753,-37.761583226377844,5.026494428855176,3.7430326038855273,0.8063210291836374,-1.7948024244301684,1.74092864577552,0.09534744621711548,0.045385915836939086,0.03589520814570018,0.040804945966335035,-0.3200280752251728,0.8457755277461234,0.5602103099269705,0.5265245956463217,0.12366857300471135,0.1855437524103887,0.13354331382957896,0.13026991042091332,2014,4,23.78,38207860.0,908582910.8000001,5300887800.0,7984588050.0,3592283160.8,42.68,47375250.0,2021975670.0,19215674670.0,18354608260.0,1160909260.0,43.4,59166580.0,2567829572.0,18434681250.0,41367115910.0,25500264232.0,46.9,73810840.0,3461728396.0,18243000000.0,29220000000.0,14438728396.0
United Kingdom,2014-04-15,Education,CrossKnowledge Group Ltd.,175.0,Add-on Acquisition,"John Wiley & Sons, Inc., 111 River Street, Hoboken, New Jersey, 07030, United States, (201) 748-6000, www.wiley.com",JW-B,55.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,4,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-04-03,Food,"Specialty Brands of America, Inc.",155.0,Add-on Acquisition,"B&G Foods, Inc., Four Gatehall Drive, Parsippany, New Jersey, 07054, United States, (973) 401-6500, www.bgfoods.com",BGS,55.3,65.0,,2.1201290294739565,3.4341800871963697,4.400280912817764,,3.8798147901596183,4.557577810065875,3.042871463944352,,1.858240851829634,2.2169134140870344,0.5921916370301901,,0.07520721872320955,0.1254597157575143,0.08993146811776333,,0.3578249212098405,0.4301338678148121,-0.4687293160973106,,15.752657479583984,15.987748054252501,36.25278638975818,,28.441428805718328,22.020264540599214,8.331478572446807,,3.4463443487832657,3.3240767713820643,2.0569360161395243,,14.542229911823824,13.842683018152039,-82.34278620188157,,1.3736129796537098,1.5743441634570212,1.1004632111405157,2014,4,,,,,,,21.6727,53747210.0,1164847158.167,1490000.0,1007107000.0,2170464158.167,26.853,56655870.0,1521380077.1100001,5246000.0,1697771000.0,3213905077.11,27.1608,66706000.0,1811788324.8,206506000.0,2217574000.0,3822856324.8
Thailand,2014-04-01,Life Science,"Silommedical Co., Ltd.",100.0,Add-on Acquisition,"Allergan plc, Morris Corporate Center III, 400 Interpace Parkway, Parsippany, New Jersey, 07054, United States, (862) 261-7000, www.allergan.com",AGN,55.3,65.0,1.3711894799760909,1.0346237337192474,2.267756231983441,1.1552177577400715,0.8541173979033567,0.7702157161247869,0.6928957761045349,0.6030904443309568,,-11.472229140722295,-26.285454545454545,23.93307086614173,-0.13106721788393813,-0.3584066960380199,-0.1943639932466748,-0.6515648622707911,0.04783878504672897,0.3434634414513469,0.6698446327683616,0.6422244473542325,47.950500883912795,15.05478510569174,5.227613340951293,-36.69955140026591,-35.95266707541385,26.719798222313038,5.446242202839702,-14.918444794570355,2.0697751579541848,1.3658629297806277,1.0702962751024705,0.8337188689954498,29.79159680942946,26.176242712373327,73.31543918007732,12.032932665988893,4.489266574797122,8.244997596172793,5.596801984818745,3.860937349049917,2014,4,266.54,220000000.0,58638800000.00001,250000000.0,14846000000.0,73234800000.0,284.43,367800000.0,104613354000.0,1096000000.0,40133900000.0,143651254000.0,211.87,384900000.0,81548763000.0,1724000000.0,29970800000.0,109795563000.0,184.38,333800000.0,61546044000.0,1817200000.0,25843500000.0,85572344000.0
Canada,2014-04-01,Chemicals,"Wolf Trax, Inc.",85.0,Add-on Acquisition,"Compass Minerals International, Inc., 9900 West 109th Street, Suite 100, Overland Park, Kansas, 66210, United States, (913) 344-9200, www.compassminerals.com",CMP,55.3,65.0,2.9562473706352543,2.999414519906323,1.922043010752688,2.751865671641791,1.5048959608323134,1.5463498514928873,2.4395481801701298,2.7014108839619926,-5.458426966292135,-1.075663026521061,-1.898978433598184,-8.849397590361447,0.2275243664717349,0.19523072722308185,0.1733743409490334,0.07527118147170918,0.2532556545579164,0.2578088578088578,0.17536746071971618,0.5842259006815969,6.75665388407284,8.536139767101496,10.639780665216039,12.392274989200866,10.457638134006425,12.683471914572866,14.169744560540874,50.322575925058544,3.4864127132802936,3.1564932449585736,3.214917640496445,3.093541595162684,19.360402288870013,-25.335115794228354,-154.72600268456375,65.51140219512196,1.7767792198050685,1.837816263584236,2.0258501230228467,1.574885658164761,2014,4,67.8574,33581000.0,2278719349.4,266800000.0,622500000.0,2634419349.4,59.9314,33692000.0,2019208728.8,58400000.0,722100000.0,2682908728.8,68.248,33780000.0,2305417440.0,77400000.0,1194800000.0,3422817440.0,63.5356,33820000.0,2148773992.0,36600000.0,1330400000.0,3442573992.0
United States,2014-04-02,Business Services,"Profiles International, Inc.",51.0,Add-on Acquisition,"John Wiley & Sons, Inc., 111 River Street, Hoboken, New Jersey, 07030, United States, (201) 748-6000, www.wiley.com",JW-B,55.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,4,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-04-17,Retail,Atlas Oil Co - Wholesale Motor Fuel Supply Contracts & Motor Fuel Stations,50.4,Divestiture,"CrossAmerica Partners LP, 600 Hamilton Street Suite 500, Allentown, Pennsylvania, 18101, United States, (610) 625-8000, www.crossamericapartners.com",CAPL,55.3,65.0,0.8095455850605638,0.7377775801239289,0.8705495587824258,0.8612754485252426,,,,,1.0386617641705196,0.9974633029651514,1.2675314728830598,1.1761750512328948,-0.002819073193629681,0.0035758871428345678,0.005488269906075817,0.0023577125939278037,0.17993355481727574,-0.44722222222222224,-0.044143441824205806,-3.6924478639400693,14.55765964572904,10.664276813261424,11.87742848363624,12.6916472645528,-65.88023657770204,29.870393999737786,53.68894336255607,24.99720343182917,,,,,27.88337233270142,5.410045714686001,9.79623704065185,7.5698979636245936,0.1520816065652,0.15429915896714655,0.30735084268250296,0.27634035511013555,2014,4,20.3711,19927938.0,405954017.79179996,15170000.0,201276000.0,592060017.7918,11.7894,28987665.0,341747177.751,1192000.0,430632000.0,771187177.7509999,17.2524,33310522.0,574686449.7528001,1350000.0,465119000.0,1038455449.7528001,17.1041,33844823.0,578885237.0742999,3897000.0,529147000.0,1104135237.0742998
United States,2014-04-21,Internet Software and Services,HowStuffWorks LLC,45.0,Divestiture,"Blucora, Inc., 6333 State Highway 161 4th Floor, Irving, Washington, 75038, United States, (972) 870-6000, www.blucora.com",BCOR,55.3,65.0,5.04015561299262,2.050974088522853,1.799749848253536,1.9204923100703302,0.8218548092479516,1.8111463948568407,1.4523079284157316,0.8501940386451836,,,,,-0.03996246039399366,-0.14739015190131513,-0.005843245721204358,0.006841236603559561,-0.5317361141035033,0.2664706899533114,0.4823573573573574,-7.426850258175559,11.481976618267806,48.73842890764021,12.742316878980892,15.224468048927028,-15.744617548597633,-8.820586165593653,-9.584160041744685,39.3831132808166,1.1683605657324774,0.7646299028302949,1.4974969965397262,1.9669478580017623,11.078045169335523,12.215370287175592,7.6670926949048495,15.704573274145734,0.9637586444413831,3.0029918951982872,1.3697513330452655,2.089815270911792,2014,4,13.52,41396000.0,559673920.0,46444000.0,525866000.0,1039095920.0,8.63,40959000.0,353476170.00000006,55473000.0,551069000.0,849072170.0,15.05,41494000.0,624484700.0,51713000.0,419498000.0,992269700.0,24.0,44370000.0,1064880000.0,59965000.0,338081000.0,1342996000.0
